0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.940797852	391213.7855	5	2.5	54430.47066	3207.631556
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.632652315	391213.7855	15	2.5	55808.06836	2877.877274
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	4.604048911	391213.7855	25	2.5	64473.31093	3655.959742
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	6.84036763	391213.7855	35	2.5	66118.03507	4156.007384
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	3.23860175	391213.7855	45	2.5	57929.95342	3607.080497
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.615774902	391213.7855	55	2.5	59506.22862	3085.336608
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	2.074070974	391213.7855	65	2.5	59801.95923	3007.749586
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.363456254	391213.7855	75	2.5	66910.45011	3381.07432
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.612930153	391213.7855	85	2.5	67569.14387	3131.011709
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.253516362	391213.7855	95	2.5	62030.60169	3399.178862
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.100942752	391213.7855	105	2.5	62151.99348	4114.793364
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	0.57925723	391213.7855	115	2.5	65659.67243	3521.558432
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.42489904	391213.7855	135	2.5	65451.79777	3203.649172
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	11.52806429	391213.7855	155	2.5	76802.83192	6287.116414
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	3.33377115	391213.7855	175	2.5	66064.1135	4037.979489
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	2.222738309	391213.7855	237	2.5	77548.19255	3912.024592
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	3.549129412	391213.7855	257	2.5	80243.59168	3899.980463
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	0.433914384	391213.7855	277	2.5	72598.48966	6405.520562
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.816198866	391213.7855	297	2.5	77454.43505	2975.707401
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.401702091	391213.7855	337	2.5	77190.28889	3039.462857
0	10	0	0	5	0.15	0	0	0	70.90909091	0.02375	0.01	0	0	0.025	0	0	0	0	0	0.006272727	0	0	0.13	66.36363636	7	0.02	1	0	0.028333333	0	177.2727273	0	0	0.115	0	0.684545455	6	0	0	0.015	0	1.555555556	0.365454545	0.135454545	0.063636364	0.006545455	0.553636364	54.73818182	0.02375	0.024	0.004363636	0.049090909	4.011111111	0	0.2186875	0	43	16.16189255	0.194216369	1.530268599	391213.7855	357	2.5	70665.44586	2486.219846
