0	0.000000	0	0	0	1.994635	0	0	0	0	0.928322	0.586760	0.214039	0	0.943634	0.000000	0.000000	0.202214	0.000000	5.048467	0.075111	0.000000	0.000000	0.000124	0.000000	0.016726	1.024893	0.000000	0.000000	0.884984	0.000000	0.000000	0.000000	0.150776	0.003077	0.088944	5.048467	0.000000	0.000000	0.000000	0.503517	0.000000	0.000000	0	0.011320075	0.85346792	0.010307633	0.479148241	55.99824518	0.053842357	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	44.93	400219	0.0001	2.5	2.193E+05	7.18E+03
0	0.000000	0	0	0	1.994472	0	0	0	0	0.916765	0.583027	0.211995	0	0.933964	0.000000	0.000000	0.200729	0.000000	4.946907	0.074276	0.000000	0.000000	0.000118	0.000000	0.016802	1.016530	0.000000	0.000000	0.875418	0.000000	0.000000	0.000000	0.148922	0.002972	0.086861	4.946907	0.000000	0.000000	0.000000	0.494996	0.000000	0.000000	0	0.011713562	0.868364098	0.009331784	0.487372618	56.48781367	0.052928229	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	46.03	403718	20	2.5	2.390E+05	7.67E+03
0	0.000000	0	0	0	2.191734	0	0	0	0	1.085613	0.677818	0.248083	0	1.096071	0.000000	0.000000	0.233960	0.000000	5.613176	0.087751	0.000000	0.000000	0.000148	0.000000	0.019873	1.177639	0.000000	0.000000	1.025823	0.000000	0.000000	0.000000	0.174091	0.003415	0.102412	5.613176	0.000000	0.000000	0.000000	0.582239	0.000000	0.000000	0	0.00845956	0.982312578	0.008663859	0.552224672	55.60475131	0.057337324	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	52.26	397407	40	2.5	2.512E+05	7.31E+03
0	0.000000	0	0	0	2.003588	0	0	0	0	0.966879	0.604539	0.221590	0	0.995347	0.000000	0.000000	0.207374	0.000000	6.066682	0.077557	0.000000	0.000000	0.000108	0.000000	0.016601	1.104984	0.000000	0.000000	0.928351	0.000000	0.000000	0.000000	0.154676	0.003073	0.090172	6.066682	0.000000	0.000000	0.000000	0.515352	0.000000	0.000000	0	0.013410618	0.879166338	0.010683847	0.491453566	54.24723473	0.047839301	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	45.82	387705	70	2.5	2.604E+05	8.32E+03
0	0.000000	0	0	0	2.295255	0	0	0	0	1.104542	0.690324	0.256422	0	1.116799	0.000000	0.000000	0.239363	0.000000	6.208070	0.087907	0.000000	0.000000	0.000185	0.000000	0.021277	1.229718	0.000000	0.000000	1.065625	0.000000	0.000000	0.000000	0.178393	0.003770	0.104836	6.208070	0.000000	0.000000	0.000000	0.589089	0.000000	0.000000	0	0.011392002	0.950843336	0.009075607	0.535646201	55.96354906	0.054184469	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	45.22	399971	100	2.5	2.557E+05	7.04E+03
0	0.000000	0	0	0	1.912433	0	0	0	0	0.894505	0.568438	0.204973	0	0.909483	0.000000	0.000000	0.194513	0.000000	4.962465	0.073853	0.000000	0.000000	0.000114	0.000000	0.017470	0.996821	0.000000	0.000000	0.860134	0.000000	0.000000	0.000000	0.143494	0.002868	0.084937	4.962465	0.000000	0.000000	0.000000	0.488388	0.000000	0.000000	0	0.012173956	0.785811611	0.006925353	0.439038682	55.22622471	0.049218165	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	42.24	394702	130	2.5	2.643E+05	9.06E+03
0	0.000000	0	0	0	1.653674	0	0	0	0	0.763082	0.486673	0.175726	0	0.779322	0.000000	0.000000	0.165214	0.000000	4.084195	0.062900	0.000000	0.000000	0.000080	0.000000	0.013688	0.858118	0.000000	0.000000	0.735632	0.000000	0.000000	0.000000	0.124098	0.002376	0.073623	4.084195	0.000000	0.000000	0.000000	0.416183	0.000000	0.000000	0	0.003965844	0.779968842	0	0.435802182	54.68615992	0.056588953	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	53.41	390842	230	2.5	3.571E+05	1.08E+04
0	0.000000	0	0	0	2.123405	0	0	0	0	1.056197	0.660933	0.238638	0	1.061805	0.000000	0.000000	0.228185	0.000000	5.406430	0.085034	0.000000	0.000000	0.000141	0.000000	0.018824	1.151432	0.000000	0.000000	1.008666	0.000000	0.000000	0.000000	0.170209	0.003094	0.099413	5.406430	0.000000	0.000000	0.000000	0.564504	0.000000	0.000000	0	0.00832822	0.989118272	0.008529342	0.556430736	54.00100862	0.056447125	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	54.71	385945	270	2.5	3.467E+05	1.19E+04
0	0.000000	0	0	0	1.672682	0	0	0	0	0.766740	0.484431	0.175803	0	0.776219	0.000000	0.000000	0.166618	0.000000	4.141491	0.064500	0.000000	0.000000	0.000083	0.000000	0.014011	0.860914	0.000000	0.000000	0.731032	0.000000	0.000000	0.000000	0.124228	0.002351	0.073889	4.141491	0.000000	0.000000	0.000000	0.419559	0.000000	0.000000	0	0.007860657	0.805700709	0.006707438	0.450978583	55.42164443	0.05608218	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	52.34	396098	310	2.5	3.480E+05	9.34E+03
0	0.000000	0	0	0	1.922793	0	0	0	0	0.879943	0.566649	0.203880	0	0.888170	0.000000	0.000000	0.193361	0.000000	4.864671	0.074539	0.000000	0.000000	0.000111	0.000000	0.015974	1.024102	0.000000	0.000000	0.849141	0.000000	0.000000	0.000000	0.140626	0.002595	0.084866	4.864671	0.000000	0.000000	0.000000	0.487947	0.000000	0.000000	0	0.007966048	0.882810198	0.008158401	0.495481395	56.31228324	0.059675799	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	50.74	402464	410	2.5	4.052E+05	1.22E+04
0	0.000000	0	0	0	1.618230	0	0	0	0	0.694516	0.441992	0.159455	0	0.713714	0.000000	0.000000	0.151852	0.000000	4.397874	0.057986	0.000000	0.000000	0.000066	0.000000	0.012164	0.833247	0.000000	0.000000	0.678856	0.000000	0.000000	0.000000	0.112547	0.001707	0.066134	4.397874	0.000000	0.000000	0.000000	0.376053	0.000000	0.000000	0	0.007948465	0.895903839	0.008140551	0.50344268	55.25444282	0.051037785	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	55.12	394903	510	2.5	4.819E+05	1.44E+04
0	0.000000	0	0	0	2.465439	0	0	0	0	1.234924	0.785280	0.285960	0	1.244577	0.000000	0.000000	0.266147	0.000000	6.262686	0.099337	0.000000	0.000000	0.000186	0.000000	0.021055	1.362317	0.000000	0.000000	1.185657	0.000000	0.000000	0.000000	0.198878	0.003547	0.117476	6.262686	0.000000	0.000000	0.000000	0.666326	0.000000	0.000000	0	0.008326023	0.929004116	0.008527084	0.521557785	55.3892044	0.053462118	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	45.39	395866	610	2.5	5.111E+05	1.52E+04
0	0.000000	0	0	0	2.000331	0	0	0	0	0.948322	0.604811	0.220138	0	0.963670	0.000000	0.000000	0.205513	0.000000	4.885548	0.077677	0.000000	0.000000	0.000102	0.000000	0.016633	1.056521	0.000000	0.000000	0.917115	0.000000	0.000000	0.000000	0.153590	0.002895	0.089731	4.885548	0.000000	0.000000	0.000000	0.506765	0.000000	0.000000	0	0.008712832	0.774394352	0.007435199	0.432342384	54.91249098	0.052837746	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	44.01	392459	710	2.5	6.377E+05	1.86E+04
0	0.000000	0	0	0	2.972889	0	0	0	0	1.532562	0.966638	0.353966	0	1.550996	0.000000	0.000000	0.331224	0.000000	0.004938	0.123738	0.000000	0.000000	0.000351	0.000000	0.028615	1.668089	0.000000	0.000000	1.492316	0.000000	0.000000	0.000000	0.249334	0.004678	0.144858	0.004938	0.000000	0.000000	0.000000	0.822799	0.000000	0.000000	0	0.014842961	0.013778882	0.012672651	0.71727274	56.00812741	0.060891186	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	51.34	400290	810	2.5	7.913E+05	2.45E+04
0	0.000000	0	0	0	2.438161	0	0	0	0	1.170198	0.736766	0.272603	0	1.194108	0.000000	0.000000	0.252705	0.000000	0.463357	0.095216	0.000000	0.000000	0.015703	0.000000	1.623639	1.300165	0.000000	0.000000	1.148576	0.000000	0.000000	0.000000	0.190202	0.343704	0.112760	0.463357	0.000000	0.000000	0.000000	0.634299	0.000000	0.000000	0	0.014714651	0.010874709	0.010049004	0.577001828	56.3392137	0.055115695	0	0	0	0	0.0	0.2186875	0.0	43	16.20668725	0.194216369	44.59	402656	880	2.5	9.296E+05	3.08E+04
